iteration,best_f,iter_best_f,pher_max,pher_avg,pher_min,eval_count
319,153.25461829758117,169.41805652917827,0.016206970187285483,0.0015068990062428497,0.001,28710
320,153.25461829758117,165.96833333634194,0.016206970187285483,0.0015068990062428497,0.001,28800
321,153.25461829758117,163.59840965375082,0.016206970187285483,0.0015068990062428497,0.001,28890
322,153.25461829758117,169.38236943751605,0.016206970187285483,0.0015068990062428497,0.001,28980
323,153.25461829758117,169.35508663090073,0.016206970187285483,0.0015068990062428497,0.001,29070
324,153.25461829758117,167.71998319942674,0.016206970187285483,0.0015068990062428497,0.001,29160
325,153.25461829758117,166.69162789347604,0.016206970187285483,0.0015068990062428497,0.001,29250
326,153.25461829758117,163.85550550226088,0.016206970187285483,0.0015068990062428497,0.001,29340
327,153.25461829758117,166.28711161864973,0.016206970187285483,0.0015068990062428497,0.001,29430
328,153.25461829758117,163.74114466623337,0.016206970187285483,0.0015068990062428497,0.001,29520
329,153.25461829758117,165.1538910215212,0.016206970187285483,0.0015068990062428497,0.001,29610
330,153.25461829758117,158.8286105648097,0.016206970187285483,0.0015068990062428497,0.001,29700
331,153.25461829758117,157.98901050728676,0.016206970187285483,0.0015068990062428497,0.001,29790
332,153.25461829758117,160.52719148162782,0.016206970187285483,0.0015068990062428497,0.001,29880
333,153.25461829758117,167.3661705464216,0.016206970187285483,0.0015068990062428497,0.001,29970
334,153.25461829758117,169.55229785353387,0.016206970187285483,0.0015068990062428497,0.001,30060
335,153.25461829758117,171.9319316678737,0.016206970187285483,0.0015068990062428497,0.001,30150
336,153.25461829758117,165.14939072209862,0.016206970187285483,0.0015068990062428497,0.001,30240
337,153.25461829758117,165.39435662609068,0.016206970187285483,0.0015068990062428497,0.001,30330
338,153.25461829758117,162.77547925329708,0.016206970187285483,0.0015068990062428497,0.001,30420
339,153.25461829758117,162.8496202021344,0.016206970187285483,0.0015068990062428497,0.001,30510
340,153.25461829758117,166.66303493003159,0.016206970187285483,0.0015068990062428497,0.001,30600
341,153.25461829758117,157.5634883655119,0.016206970187285483,0.0015068990062428497,0.001,30690
342,153.25461829758117,166.9640701597491,0.016206970187285483,0.0015068990062428497,0.001,30780
343,153.25461829758117,167.29714415417766,0.016206970187285483,0.0015068990062428497,0.001,30870
344,153.25461829758117,168.9691488555833,0.016206970187285483,0.0015068990062428497,0.001,30960
345,153.25461829758117,169.22363518872538,0.016206970187285483,0.0015068990062428497,0.001,31050
346,153.14989427661962,153.14989427661962,0.016213576454880727,0.0015024525484960247,0.001,31140
347,153.14989427661962,167.3450683469665,0.016216218961918827,0.0015006739653972946,0.001,31230
348,153.14989427661962,159.58644656460424,0.016217275964734067,0.0014999625321578027,0.001,31320
349,153.14989427661962,164.9725155875783,0.016217698765860163,0.0015042287487980483,0.001,31410
350,153.14989427661962,167.01770797311443,0.016217867886310598,0.001506051112184771,0.001,31500
351,153.14989427661962,164.43659971121508,0.016217935534490774,0.0015067800575394598,0.001,31590
352,153.14989427661962,165.00355822395656,0.016217962593762843,0.0015070716356813355,0.001,31680
353,153.14989427661962,165.24543322483862,0.016217973417471672,0.0015071882669380856,0.001,31770
354,153.14989427661962,165.29791838252402,0.016217977746955204,0.0015072349194407858,0.001,31860
355,153.14989427661962,169.71217219316927,0.016217979478748618,0.0015072535804418654,0.001,31950
356,153.14989427661962,154.84191179172245,0.01621798017146598,0.0015072610448422978,0.001,32040
357,153.14989427661962,165.9765307351956,0.016217980448552927,0.0015072640306024703,0.001,32130
358,153.14989427661962,154.03073960779395,0.016217980559387706,0.0015072652249065394,0.001,32220
359,153.14989427661962,167.86872279081535,0.016217980603721618,0.0015072657026281673,0.001,32310
360,153.14989427661962,161.34408105978568,0.016217980621455182,0.0015072658937168183,0.001,32400
361,153.14989427661962,166.93146122039565,0.01621798062854861,0.0015072659701522786,0.001,32490
362,153.14989427661962,161.55825180130492,0.016217980631385978,0.001507266000726463,0.001,32580
363,153.14989427661962,165.72733291612417,0.016217980632520924,0.0015072660129561363,0.001,32670
364,153.14989427661962,157.15627287871166,0.016217980632974905,0.001507266017848006,0.001,32760
365,153.14989427661962,162.0946969256782,0.016217980633156496,0.001507266019804754,0.001,32850
366,153.14989427661962,167.1304292724992,0.016217980633229132,0.001507266020587453,0.001,32940
367,153.14989427661962,160.48499982923877,0.01621798063325819,0.0015072660209005326,0.001,33030
368,153.14989427661962,165.82047232035373,0.01621798063326981,0.0015072660210257646,0.001,33120
369,153.14989427661962,162.6473997622427,0.01621798063327446,0.0015072660210758574,0.001,33210
370,153.14989427661962,164.6336492102996,0.01621798063327632,0.0015072660210958943,0.001,33300
371,153.14989427661962,164.71856318638768,0.016217980633277063,0.0015072660211039091,0.001,33390
372,153.14989427661962,165.69916425127357,0.01621798063327736,0.001507266021107115,0.001,33480
373,153.14989427661962,154.43835662728435,0.01621798063327748,0.0015072660211083975,0.001,33570
374,153.14989427661962,164.16560232181016,0.016217980633277528,0.0015072660211089106,0.001,33660
375,153.14989427661962,168.0216633114939,0.016217980633277545,0.0015072660211091157,0.001,33750
376,153.14989427661962,159.82981619645992,0.016217980633277552,0.0015072660211091979,0.001,33840
377,153.14989427661962,163.0267676328064,0.016217980633277555,0.0015072660211092306,0.001,33930
378,153.14989427661962,167.15678400286214,0.016217980633277555,0.0015072660211092436,0.001,34020
379,153.14989427661962,162.38999515047757,0.016217980633277555,0.001507266021109249,0.001,34110
380,153.14989427661962,161.70923388362786,0.016217980633277555,0.0015072660211092508,0.001,34200
381,153.14989427661962,153.89843942378653,0.016217980633277555,0.0015072660211092519,0.001,34290
382,153.14989427661962,167.9754971059579,0.016217980633277555,0.001507266021109252,0.001,34380
383,153.14989427661962,162.3905847247422,0.016217980633277555,0.001507266021109252,0.001,34470
384,153.14989427661962,168.1647001875101,0.016217980633277555,0.0015072660211092525,0.001,34560
385,153.14989427661962,165.38446919433127,0.016217980633277555,0.0015072660211092525,0.001,34650
386,153.14989427661962,163.11868002493765,0.016217980633277555,0.0015072660211092525,0.001,34740
387,153.14989427661962,159.42050831774066,0.016217980633277555,0.0015072660211092525,0.001,34830
388,153.14989427661962,166.9016478764524,0.016217980633277555,0.0015072660211092525,0.001,34920
389,153.14989427661962,167.1115702847465,0.016217980633277555,0.0015072660211092525,0.001,35010
390,153.14989427661962,156.0509671644083,0.016217980633277555,0.0015072660211092525,0.001,35100
391,153.14989427661962,165.74078802975183,0.016217980633277555,0.0015072660211092525,0.001,35190
392,153.14989427661962,173.96444083168922,0.016217980633277555,0.0015072660211092525,0.001,35280
393,153.14989427661962,157.00087724946616,0.016217980633277555,0.0015072660211092525,0.001,35370
394,153.14989427661962,162.44832638343755,0.016217980633277555,0.0015072660211092525,0.001,35460
395,153.14989427661962,153.459827004211,0.016217980633277555,0.0015072660211092525,0.001,35550
396,153.14989427661962,163.07536836310715,0.016217980633277555,0.0015072660211092525,0.001,35640
397,153.14989427661962,161.3760373413286,0.016217980633277555,0.0015072660211092525,0.001,35730
398,153.14989427661962,164.35169854072,0.016217980633277555,0.0015072660211092525,0.001,35820
399,153.14989427661962,166.4369300076996,0.016217980633277555,0.0015072660211092525,0.001,35910
400,153.14989427661962,169.18463470051245,0.016217980633277555,0.0015072660211092525,0.001,36000
